-0.875 1.501395 0.37489758 -0.34416208 
-0.873 1.5013773 0.37487146 -0.34414973 
-0.871 1.5013596 0.37484538 -0.34413748 
-0.869 1.501342 0.37481936 -0.3441253 
-0.867 1.5013244 0.37479339 -0.3441132 
-0.865 1.5013069 0.37476748 -0.34410117 
-0.863 1.5012894 0.37474162 -0.34408921 
-0.861 1.5012719 0.37471582 -0.34407732 
-0.859 1.5012545 0.37469007 -0.34406549 
-0.857 1.5012371 0.37466437 -0.34405373 
-0.855 1.5012197 0.37463873 -0.34404204 
-0.853 1.5012024 0.37461315 -0.34403041 
-0.851 1.5011851 0.37458762 -0.34401885 
-0.849 1.5011679 0.37456215 -0.34400735 
-0.847 1.5011507 0.37453673 -0.34399591 
-0.845 1.5011336 0.37451137 -0.34398455 
-0.843 1.5011164 0.37448607 -0.34397324 
-0.841 1.5010994 0.37446082 -0.34396201 
-0.839 1.5010823 0.37443563 -0.34395084 
-0.837 1.5010653 0.3744105 -0.34393973 
-0.835 1.5010484 0.37438542 -0.34392869 
-0.833 1.5010315 0.3743604 -0.34391772 
-0.831 1.5010146 0.37433544 -0.34390681 
-0.829 1.5009978 0.37431054 -0.34389597 
-0.827 1.500981 0.37428569 -0.34388519 
-0.825 1.5009642 0.37426091 -0.34387448 
-0.823 1.5009475 0.37423618 -0.34386384 
-0.821 1.5009309 0.37421151 -0.34385326 
-0.819 1.5009143 0.3741869 -0.34384275 
-0.817 1.5008977 0.37416234 -0.34383231 
-0.815 1.5008811 0.37413785 -0.34382193 
-0.813 1.5008646 0.37411342 -0.34381162 
-0.811 1.5008482 0.37408904 -0.34380138 
-0.809 1.5008318 0.37406473 -0.3437912 
-0.807 1.5008154 0.37404047 -0.34378109 
-0.805 1.5007991 0.37401628 -0.34377105 
-0.803 1.5007828 0.37399215 -0.34376108 
-0.801 1.5007666 0.37396807 -0.34375117 
-0.799 1.5007504 0.37394406 -0.34374133 
-0.797 1.5007342 0.37392011 -0.34373156 
-0.795 1.5007181 0.37389622 -0.34372185 
-0.793 1.500702 0.37387239 -0.34371222 
-0.791 1.500686 0.37384863 -0.34370265 
-0.789 1.50067 0.37382492 -0.34369315 
-0.787 1.5006541 0.37380128 -0.34368372 
-0.785 1.5006382 0.3737777 -0.34367435 
-0.783 1.5006224 0.37375418 -0.34366506 
-0.781 1.5006066 0.37373073 -0.34365583 
-0.779 1.5005908 0.37370733 -0.34364667 
-0.777 1.5005751 0.373684 -0.34363758 
-0.775 1.5005594 0.37366074 -0.34362856 
-0.773 1.5005438 0.37363754 -0.34361961 
-0.771 1.5005282 0.3736144 -0.34361073 
-0.769 1.5005127 0.37359133 -0.34360191 
-0.767 1.5004972 0.37356833 -0.34359317 
-0.765 1.5004818 0.37354539 -0.3435845 
-0.763 1.5004664 0.37352252 -0.34357589 
-0.761 1.5004511 0.37349972 -0.34356736 
-0.759 1.5004358 0.37347699 -0.3435589 
-0.757 1.5004206 0.37345434 -0.34355051 
-0.755 1.5004054 0.37343176 -0.3435422 
-0.753 1.5003902 0.37340927 -0.34353396 
-0.751 1.5003752 0.37338686 -0.34352579 
-0.749 1.5003602 0.37336455 -0.34351771 
-0.747 1.5003453 0.37334235 -0.3435097 
-0.745 1.5003304 0.37332026 -0.34350178 
-0.743 1.5003157 0.37329829 -0.34349395 
-0.741 1.500301 0.37327647 -0.34348621 
-0.739 1.5002865 0.37325481 -0.34347857 
-0.737 1.500272 0.37323333 -0.34347103 
-0.735 1.5002578 0.37321206 -0.34346361 
-0.733 1.5002436 0.37319103 -0.3434563 
-0.731 1.5002297 0.37317027 -0.34344913 
-0.729 1.500216 0.3731498 -0.3434421 
-0.727 1.5002025 0.37312969 -0.34343521 
-0.725 1.5001892 0.37310996 -0.34342849 
-0.723 1.5001763 0.37309066 -0.34342195 
-0.721 1.5001637 0.37307183 -0.3434156 
-0.719 1.5001514 0.37305354 -0.34340945 
-0.717 1.5001395 0.37303581 -0.34340352 
-0.715 1.500128 0.37301872 -0.34339782 
-0.713 1.500117 0.37300229 -0.34339236 
-0.711 1.5001065 0.37298657 -0.34338716 
-0.709 1.5000965 0.37297161 -0.34338223 
-0.707 1.500087 0.37295743 -0.34337757 
-0.705 1.500078 0.37294408 -0.3433732 
-0.703 1.5000696 0.37293156 -0.34336911 
-0.701 1.5000618 0.37291989 -0.34336531 
-0.699 1.5000546 0.37290909 -0.3433618 
-0.697 1.5000479 0.37289915 -0.34335857 
-0.695 1.5000418 0.37289005 -0.34335563 
-0.693 1.5000363 0.37288179 -0.34335297 
-0.691 1.5000313 0.37287433 -0.34335057 
-0.689 1.5000268 0.37286765 -0.34334842 
-0.687 1.5000228 0.3728617 -0.34334651 
-0.685 1.5000193 0.37285645 -0.34334483 
-0.683 1.5000162 0.37285185 -0.34334336 
-0.681 1.5000135 0.37284784 -0.34334208 
-0.679 1.5000112 0.37284438 -0.34334098 
-0.677 1.5000092 0.37284142 -0.34334004 
